URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
33,6,iso-8859-1,Apache,None,JP,Fukuoka,8/8/2013 0:00,26/07/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
20,5,utf-8,nginx/1.10.1,None,None,None,8/11/2014 7:41,None,0,0,0,0,2,3,213,146,2,2,1
20,5,utf-8,nginx/1.10.1,None,None,None,8/11/2014 7:41,None,0,0,0,0,2,1,62,146,2,2,1
29,8,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,QLD,1/7/2015 0:00,4/3/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
43,10,utf-8,Microsoft-IIS/8.5,4816,US,CO,3/5/2015 0:00,4/5/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
27,8,UTF-8,nginx,None,US,WA,11/11/2015 0:00,13/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,9,UTF-8,Apache,58,PA,PaNonema,7/11/2016 0:00,7/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
33,7,iso-8859-1,Apache,318,JP,Osaka,12/11/2016 0:00,16/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
29,6,UTF-8,Apache/2.2.22 (Debian),8654,JP,Osaka,4/2/2017 0:00,4/2/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
106,22,UTF-8,nginx/1.8.0,6298,US,CA,13/01/1996 0:00,11/12/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
35,8,UTF-8,mw2232.codfw.wmnet,4685,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
42,9,UTF-8,mw2225.codfw.wmnet,4691,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
48,11,UTF-8,mw2230.codfw.wmnet,4699,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
57,11,UTF-8,mw2173.codfw.wmnet,7340,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
63,11,UTF-8,mw2257.codfw.wmnet,14506,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
44,9,UTF-8,mw2103.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
43,9,UTF-8,mw2164.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
55,10,UTF-8,mw2164.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
78,17,UTF-8,mw2165.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
62,12,UTF-8,mw2171.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
45,9,UTF-8,mw2175.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
70,12,UTF-8,mw2178.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
52,11,UTF-8,mw2182.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
45,11,UTF-8,mw2192.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
57,13,UTF-8,mw2198.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
46,11,UTF-8,mw2199.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
62,13,UTF-8,mw2224.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
63,13,UTF-8,mw2226.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
41,9,UTF-8,mw2231.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,2,124,0,0,0,0
40,9,UTF-8,mw2239.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
44,9,UTF-8,mw2242.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
73,17,UTF-8,mw2242.codfw.wmnet,None,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,0,0,0,0,0,0,0,0,0,0
22,6,ISO-8859-1,Apache,441,US,OR,13/01/2005 0:00,2/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
26,6,UTF-8,nginx,None,CA,ON,13/02/2002 19:55,23/02/2017 17:46,0,0,0,0,0,0,0,0,0,0,0
26,6,UTF-8,cloudflare-nginx,None,US,PA,13/04/1994 0:00,13/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
45,10,ISO-8859-1,Microsoft-IIS/7.5,1245,US,CT,13/05/1998 0:00,17/06/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
69,13,UTF-8,nginx/1.12.0,13920,CA,ONTARIO,13/05/2011 0:00,13/05/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
41,10,UTF-8,Apache-Coyote/1.1,9817,GB,London,13/06/1997 0:00,5/11/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
45,8,utf-8,AmazonS3,365,US,ArizoNone,13/07/2001 0:00,26/04/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
56,11,utf-8,Apache/2.2.15 (CentOS),7215,US,CA,13/08/2002 0:00,14/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
63,12,utf-8,Apache/2.2.15 (CentOS),7221,US,CA,13/08/2002 0:00,14/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
60,9,utf-8,Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8a,824,US,OH,13/08/2003 0:00,14/08/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
59,10,iso-8859-1,None,None,None,None,13/08/2004 0:00,20/08/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
46,8,iso-8859-1,None,21,US,VA,13/09/1996 4:00,16/07/2016 7:42,0,0,0,0,0,0,0,0,0,0,0
46,9,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
54,8,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
61,9,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
70,13,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
50,11,ISO-8859-1,Microsoft-IIS/7.5,1208,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
40,10,utf-8,Yippee-Ki-Yay,12513,US,ArizoNone,13/09/2001 23:03,13/02/2013 1:33,0,0,0,0,0,0,0,0,0,0,0
23,7,ISO-8859-1,Oracle-iPlanet-Web-Server/7.0,3257,None,None,13/10/2000 0:00,27/04/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
68,12,ISO-8859-1,Oracle-iPlanet-Web-Server/7.0,3257,None,None,13/10/2000 0:00,27/04/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
35,7,utf-8,Apache,16875,US,NY,13/12/1995 0:00,10/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
34,6,UTF-8,nginx/1.12.0,18298,US,MAINE,14/01/2008 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
57,11,utf-8,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,5796,US,ArizoNone,14/02/2000 0:00,14/02/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
37,8,utf-8,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,6944,US,ArizoNone,14/02/2000 0:00,14/02/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
52,10,UTF-8,Apache,None,US,CA,14/04/1998 0:00,14/04/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
42,8,UTF-8,Apache,7289,CA,ON,14/04/1999 0:00,8/8/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
40,9,UTF-8,Apache-Coyote/1.1,None,US,ca,14/05/1999 0:00,28/06/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
64,10,UTF-8,Apache-Coyote/1.1,None,US,ca,14/05/1999 0:00,28/06/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
43,8,us-ascii,Microsoft-HTTPAPI/2.0,324,US,WA,14/05/2002 0:00,3/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
59,10,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37,19404,US,IL,14/06/1995 0:00,17/05/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
50,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,FL,14/09/1995 0:00,12/5/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,nginx/1.11.2,None,US,FL,14/09/1995 0:00,12/5/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,UTF-8,Apache/2.4.18 (Ubuntu),3063,TR,None,14/09/2000 8:47,15/09/2016 21:37,0,0,0,0,0,0,0,0,0,0,0
20,6,utf-8,Apache,None,US,Kansas,14/09/2007 0:00,9/9/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
37,8,utf-8,cloudflare-nginx,None,US,California,14/10/1999 0:00,20/11/2013 0:00,0,0,0,0,0,0,0,0,0,0,0
36,7,us-ascii,Microsoft-HTTPAPI/2.0,324,US,DE,14/10/2005 0:00,21/04/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
52,10,ISO-8859-1,Apache,5443,CA,Quebec,14/10/2007 12:24,1/9/2016 14:20,0,0,0,0,0,0,0,0,0,0,0
102,12,UTF-8,nginx/1.4.6 (Ubuntu),None,US,CA,14/12/1995 5:00,6/12/2016 21:52,0,0,0,0,0,0,0,0,0,0,0
136,43,utf-8,None,649263,None,None,14/12/1999 0:00,27/05/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
51,11,ISO-8859-1,Apache,557,US,ArizoNone,15/02/2000 0:00,10/1/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,9,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,9,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,9,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,9,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,10,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,9,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
39,8,utf-8,YouTubeFrontEnd,None,US,CA,15/02/2005 0:00,14/01/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
86,16,UTF-8,Apache/2.2.15 (CentOS),15108,US,CA,15/04/2002 0:00,13/04/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
37,7,utf-8,Apache/2.2.29 (Amazon),None,CA,British Columbia,15/04/2004 0:00,22/02/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
28,6,UTF-8,nginx,18438,US,California,15/06/2007 0:00,12/5/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
45,7,UTF-8,Apache,4764,US,ArizoNone,15/07/2009 0:00,20/04/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
55,10,UTF-8,nginx,12275,US,MA,15/09/1997 0:00,15/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
55,12,utf-8,Apache/2.4.7 (Ubuntu),None,US,Illinois,15/09/2003 0:00,16/09/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
52,10,utf-8,nginx/0.8.35,17302,US,CA,15/10/2005 0:00,13/09/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
54,9,iso-8859-1,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9,341,US,MI,15/11/1998 0:00,23/12/2011 0:00,0,0,0,0,0,0,0,0,0,0,0
25,6,UTF-8,nginx,14839,US,NY,15/12/2004 0:00,13/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
73,15,iso-8859-1,nginx,484,US,ArizoNone,15/12/2007 0:00,3/4/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
47,11,UTF-8,cloudflare-nginx,None,US,AL,15/12/2010 0:00,27/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
103,17,utf-8,Apache/2.2.10 (Linux/SUSE),None,BE,None,16/01/2001 0:00,7/4/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
56,11,UTF-8,Apache-Coyote/1.1,8741,US,GA,16/02/2001 9:00,23/09/2014 14:02,0,0,0,0,0,0,0,0,0,0,0
102,20,ISO-8859-1,Varnish,9,US,DC,16/02/2010 0:00,11/2/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
55,10,UTF-8,mw2106.codfw.wmnet,40179,US,CA,16/03/2003 8:22,29/03/2016 17:55,0,0,0,0,0,0,0,0,0,0,0
51,11,iso-8859-1,Apache,239,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
57,11,iso-8859-1,Apache,241,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
60,11,iso-8859-1,Apache,243,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
65,11,iso-8859-1,Apache,245,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
60,11,ISO-8859-1,Apache,None,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
72,12,ISO-8859-1,Apache,None,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
78,17,iso-8859-1,Apache,None,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
59,11,iso-8859-1,Apache/2.2.15 (CentOS),None,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
73,13,iso-8859-1,Apache/2.2.15 (CentOS),None,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
73,13,iso-8859-1,Apache/2.2.15 (CentOS),None,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
75,15,ISO-8859-1,cloudflare-nginx,None,US,FL,16/05/2000 0:00,17/03/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
23,6,us-ascii,Microsoft-HTTPAPI/2.0,324,se,None,16/06/2000 0:00,18/05/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
109,20,ISO-8859-1,Varnish,9,US,DC,16/07/2007 0:00,12/7/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
25,6,UTF-8,Apache,195,GB,WEST MIDLANDS,16/07/2016 0:00,22/12/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
64,11,ISO-8859-1,None,34,US,FL,16/09/1996 0:00,15/09/2011 0:00,0,0,0,0,0,0,0,0,0,0,0
44,9,UTF-8,nginx,None,US,NY,16/09/1996 4:00,5/4/2017 13:36,0,0,0,0,0,0,0,0,0,0,0
67,9,ISO-8859-1,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,4440,US,ArizoNone,16/09/2004 0:00,28/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
83,17,UTF-8,Apache-Coyote/1.1,46886,None,None,16/09/2004 0:00,28/03/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
79,15,UTF-8,Apache-Coyote/1.1,46887,US,Washington,16/09/2004 0:00,28/03/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
61,12,UTF-8,Apache/2.2.15 (Red Hat),39198,None,None,16/10/2000 0:00,25/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
75,12,UTF-8,Pizza/pepperoni,None,US,WA,16/11/1994 0:00,28/10/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
56,11,utf-8,Apache,17541,US,CA,16/11/1998 0:00,3/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
56,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CO,16/12/1993 5:00,9/9/2015 20:47,0,0,0,0,0,0,0,0,0,0,0
61,10,ISO-8859-1,nginx/1.12.0,4347,US,CO,16/12/2004 0:00,9/9/2013 0:00,0,0,0,0,0,0,0,0,0,0,0
39,7,utf-8,Apache,12985,US,CO,17/02/2006 0:00,19/08/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
44,8,us-ascii,Microsoft-HTTPAPI/2.0,324,CA,ON,17/03/2000 0:00,17/01/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
29,6,iso-8859-1,Apache,388,US,New York,17/03/2006 0:00,14/08/2013 0:00,0,0,0,0,0,0,0,0,0,0,0
58,9,ISO-8859-1,nginx/1.2.6,None,US,ArizoNone,17/05/2001 0:00,15/04/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
62,12,UTF-8,nginx,None,None,None,17/07/2006 0:00,7/9/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
70,14,UTF-8,nginx,23103,US,California,17/08/1995 0:00,16/08/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
89,18,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
99,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
99,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
100,20,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
122,22,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
122,23,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
123,24,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
123,25,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
124,23,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
124,24,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
126,25,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
126,24,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
126,23,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
126,25,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
129,25,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
132,26,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
134,24,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
135,26,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
135,27,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
135,26,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
140,26,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
141,27,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
143,26,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
143,27,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
145,26,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
145,27,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
145,29,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
146,27,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
146,28,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
150,26,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
151,29,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
170,17,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
178,16,UTF-8,Apache,None,ES,BarceloNone,17/09/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
